user_id,age,days_since_signup,past_purchases,is_treatment,time_spent_mins,is_retained
697,38,81,5,1,27.43375855215515,1
698,22,166,5,0,32.512749800705826,1
699,44,37,3,1,24.004196647700237,0
700,33,71,1,0,28.345764098956295,1
701,29,28,2,1,18.33004100499155,0
702,45,223,0,0,8.968920542673034,0
703,27,356,2,1,14.796477627723217,1
704,20,290,1,1,21.322533825069787,0
705,19,325,1,0,21.275143455633987,0
706,41,72,1,1,28.230768397160517,0
707,22,181,0,1,18.77132506475281,0
708,52,337,4,1,21.851583682671063,1
709,18,271,3,0,25.162746572869565,0
710,51,327,1,0,14.390469638194505,1
711,37,197,2,1,26.928234639458836,0
712,34,351,1,0,16.139916090978986,1
713,29,112,2,0,26.11323124373569,1
714,38,37,2,1,20.476108954126598,1
715,34,215,2,0,18.3298580023486,0
716,46,164,1,0,20.839459787132753,0
717,36,190,3,1,16.53942194093552,0
718,36,351,4,0,18.89149489804154,1
719,31,276,2,1,20.771004659572906,1
720,34,148,2,0,13.236330651942964,0
721,38,110,3,1,13.78004670428683,0
722,18,30,3,0,16.47219455874516,0
723,21,267,0,0,21.333606781753623,1
724,42,290,2,1,19.14024882915476,0
725,36,357,2,1,22.473787913701276,1
726,33,112,2,0,19.254258136077244,1
727,35,102,3,0,18.153094519370974,0
728,38,235,0,1,21.404881991969347,1
729,29,48,1,1,29.245539182158627,1
730,27,104,1,0,15.806546697197303,0
731,36,118,2,0,19.430071065492516,1
732,25,322,1,1,23.839074553736605,1
733,39,68,1,1,17.850175153024587,0
734,18,226,0,0,14.50110317951427,0
735,45,102,2,1,21.353281450441248,1
736,39,278,0,1,20.08266233943945,1
737,37,313,4,1,33.01127350482686,1
738,44,300,5,0,20.518117385907992,1
739,51,22,1,0,26.644989150426497,1
740,45,261,1,0,21.4135973606627,0
741,18,69,3,1,22.586197245662046,1
742,22,14,1,1,16.821070638191454,1
743,28,314,1,0,12.461884037621815,0
744,35,47,1,1,16.445844360533968,1
745,40,261,3,0,15.047166290331576,0
746,27,341,0,1,16.71884578986816,1
747,36,225,2,1,17.92101920164407,1
748,27,275,1,0,20.418259423341635,1
749,28,232,3,1,18.140126019419412,1
750,20,263,3,1,23.164911881886447,0
751,25,139,1,0,18.124211234308063,0
752,21,79,1,1,16.76129705793253,0
753,25,101,2,1,22.343348199487522,0
754,45,159,3,1,19.861459087781107,0
755,25,3,2,1,25.758723207325836,1
756,61,325,0,0,19.623149060260285,1
757,39,161,1,1,20.41452277851053,0
758,36,31,1,1,21.52444612273844,0
759,26,336,3,1,20.574534424781397,1
760,42,73,3,0,17.31629458690253,1
761,29,69,0,1,25.844888056368625,0
762,36,82,1,1,23.784540293403726,0
763,60,220,3,0,18.15765926412033,0
764,34,83,3,1,14.228127895894543,1
765,46,82,3,1,21.0466911655276,1
766,27,139,3,1,25.930557015892365,1
767,34,133,3,0,25.895364366349312,1
768,52,228,4,1,23.67812306049258,1
769,28,147,2,0,24.75606568412816,0
770,53,341,3,1,21.257311157940865,0
771,42,190,2,0,14.194873352459133,0
772,29,234,0,1,17.629979282023516,1
773,41,75,5,1,32.90847315867971,1
774,44,163,0,1,22.130287772132093,1
775,41,133,0,0,20.188956825796033,1
776,19,217,2,1,21.765101446182477,1
777,27,86,3,1,21.963225037439706,0
778,32,1,3,1,24.6900617182241,0
779,34,269,2,1,23.735733821914273,1
780,41,147,2,0,14.764593458282004,1
781,36,86,5,0,18.754938697567145,1
782,21,285,1,0,17.599079157458487,0
783,38,94,1,0,22.068298791075534,1
784,41,259,3,1,21.96773212324848,0
785,40,7,3,1,22.770783793014154,1
786,45,349,2,0,18.937781558945765,1
787,43,170,1,0,10.518064341811602,0
788,39,62,4,0,15.411024922365439,1
789,34,266,4,0,24.285514771730753,1
790,18,159,2,0,15.08603816692575,1
791,39,70,1,1,17.720983535619727,1
792,37,70,7,1,31.985542980728493,1
793,37,147,2,1,28.25424813455432,1
794,22,27,2,1,18.050283381231637,1
795,24,194,3,0,25.189123198428657,1
796,45,177,4,1,22.55401025643607,1
797,34,167,2,1,21.240327124547484,0
798,41,308,1,1,12.12042719687786,1
799,35,58,1,0,25.30090180153961,1
800,35,353,2,0,21.823629933503785,1
801,44,127,1,1,14.630926572034204,0
802,29,204,3,1,27.83210580038645,1
803,35,9,1,1,18.218834293556505,0
804,30,41,1,0,16.994684274267474,0
805,30,343,1,0,10.997561240409091,1
806,31,26,3,1,24.631072777472284,1
807,37,191,1,1,18.017281815574904,0
808,30,156,2,1,28.44043405026712,0
809,47,53,2,0,26.91284111667845,1
810,26,72,5,0,20.98269012253966,1
811,33,75,1,0,8.133264522105353,1
812,30,203,1,0,15.401007021648562,0
813,49,159,1,1,18.312339896393702,0
814,36,121,3,1,24.54711689950949,1
815,45,205,4,1,24.16299768258622,1
816,20,299,2,1,30.90224022305781,1
817,37,144,0,0,13.932876138850402,0
818,43,203,1,0,17.220914866344142,0
819,35,304,3,1,26.53280167430397,1
820,45,243,3,1,18.48311626916246,1
821,29,245,1,0,10.923191830728712,0
822,49,159,2,1,28.46356472404478,1
823,57,244,1,1,18.911996809166233,1
824,31,159,3,0,21.989457661335592,1
825,30,102,4,0,26.00641598496658,1
826,49,199,1,0,17.711252004123857,0
827,50,286,0,0,13.554429663802184,0
828,29,338,1,1,13.034077480732257,1
829,30,102,2,1,27.044440702909373,1
830,32,255,3,1,34.26063943553654,1
831,21,19,2,1,24.708236530926108,0
832,25,337,2,0,18.990937806250496,0
833,24,26,0,0,9.228371074889743,0
834,27,20,5,1,35.25625101723951,0
835,34,131,1,0,20.784119281273703,1
836,37,235,1,1,23.255204579049607,1
837,50,278,3,1,23.685470357166178,1
838,25,290,4,0,20.351815555422554,0
839,44,354,3,0,13.772119422964204,0
840,32,54,2,0,24.393890420981258,0
841,34,56,3,0,24.317026506110047,0
842,41,4,2,0,20.748528445905524,1
843,23,218,2,0,19.130412453636616,1
844,38,130,0,1,18.464706378025028,0
845,36,244,3,0,31.56395311556082,1
846,39,6,2,0,22.930345548698085,1
847,37,166,2,0,18.03255090468399,0
848,59,133,1,0,24.05602413049548,1
849,28,338,1,1,26.263890526566954,0
850,29,243,2,1,25.208360284054695,1
851,28,358,2,1,22.8604136344059,1
852,29,291,3,1,25.607713644945562,1
853,28,108,3,0,25.83525888149167,0
854,46,103,2,1,27.49255824922958,0
855,49,52,2,0,17.90018636052512,1
856,29,84,1,1,13.780170292563728,1
857,26,144,3,0,30.17555916413293,1
858,39,14,4,0,22.21025654613014,1
859,29,103,5,1,30.69936323276074,0
860,41,344,2,0,18.522261473792135,0
861,37,264,1,0,17.61301435500997,1
862,19,43,0,0,14.162504368062597,0
863,50,124,4,0,16.693241323103315,1
864,52,234,3,0,25.669462971621,0
865,28,115,2,1,13.529273608361935,1
866,31,291,2,1,19.23507237178324,0
867,37,322,3,1,23.345988599993284,1
868,38,65,2,0,26.100990248751604,0
869,41,335,0,1,17.178670921866434,0
870,55,114,1,1,27.58426424511536,1
871,33,108,4,1,29.31100821390533,0
872,27,311,2,1,13.823208837871512,1
873,21,312,3,0,26.317100174195723,1
874,27,76,4,1,18.13281697738519,0
875,34,26,3,1,21.37089495956029,0
876,52,304,4,1,25.469279058850894,1
877,29,318,3,0,25.060808207574766,0
878,37,146,0,0,13.219153175848012,0
879,34,264,1,1,9.30262481649651,0
880,46,307,3,1,20.009220476564405,1
881,60,249,2,0,22.076720311582957,1
882,29,107,2,0,28.335187268204223,1
883,30,360,6,1,41.49014908643582,1
884,45,9,3,1,21.27623853570467,0
885,41,295,0,1,26.957789556110264,0
886,53,96,6,1,34.97967845742251,1
887,40,74,2,0,18.470118647141973,1
888,31,60,0,1,25.902327026677384,0
889,40,115,3,0,21.555900226935897,0
890,46,114,5,0,17.548120839134967,0
891,43,46,2,0,23.156695635321892,1
892,40,264,1,0,29.836959659173317,0
893,45,345,1,0,9.9678868978408,0
894,46,90,2,0,21.57064879676963,0
895,48,76,2,1,16.30498394664129,1
896,41,35,4,1,24.32356607328225,0
897,33,172,2,1,25.93753727310648,1
898,36,24,1,1,18.26933812285779,0
899,47,144,2,1,19.15601368093655,1
900,26,169,2,1,26.71911272000535,1
901,38,44,1,1,25.87974842826377,0
902,31,243,1,0,10.933965276885601,0
903,35,168,1,0,21.986689374949623,1
904,47,103,3,1,19.03792761107745,1
905,36,338,1,1,20.149656171682395,1
906,35,356,0,1,13.372391966378636,0
907,21,13,1,1,23.22487025224604,1
908,42,354,2,0,8.028707229694092,1
909,41,180,1,0,18.950039573535424,1
910,56,246,0,0,16.6052704384639,1
911,31,122,1,0,14.452037184843942,0
912,37,123,2,0,17.941967757752366,1
913,37,278,0,0,9.919536309818923,0
914,50,253,2,0,27.051369727568268,1
915,34,110,1,0,17.946182213105008,0
916,37,264,3,1,25.113616901034675,1
917,41,256,4,1,25.574375812684327,1
918,36,306,1,1,20.25694663731016,1
919,30,32,4,0,9.697180163447374,1
920,36,133,2,0,17.824284536831836,1
921,45,270,2,0,19.962938861170187,1
922,24,2,1,0,17.76742622671522,1
923,36,167,2,1,20.321211839575515,0
924,27,24,2,0,14.74342006474047,1
925,46,13,2,0,18.80774433659743,1
926,19,86,2,0,17.948021003769945,0
927,29,233,5,1,27.94182303408852,1
928,38,275,1,1,31.641494495117282,0
929,50,172,4,0,21.289100064888302,0
930,34,350,2,1,25.917771688323185,1
931,29,260,1,1,20.075781111611963,1
932,53,115,1,1,23.846420846727206,0
933,20,181,3,1,20.228162690610656,1
934,18,28,3,1,31.111194338446847,1
935,39,298,1,0,16.54716793542799,1
936,29,49,0,0,15.61610988599353,1
937,24,324,4,0,20.4561310239186,1
938,42,272,1,1,14.552909489407877,1
939,37,26,0,0,9.780688834818083,0
940,29,92,0,1,14.515492837964096,1
941,22,121,0,0,20.320894493951926,0
942,43,119,1,0,29.131090397672295,1
943,41,183,2,0,16.841274848073322,0
944,34,144,4,0,21.983005938180177,1
945,53,176,3,0,14.173415991561244,1
946,24,314,1,0,22.87386532597663,1
947,19,244,3,0,20.402082287130888,1
948,28,255,0,0,19.985800585918838,1
949,34,166,1,0,13.162039519644468,1
950,37,112,0,0,10.517190511027458,1
951,32,269,2,1,22.79459137648117,0
952,38,342,3,1,21.892056258589207,0
953,22,54,4,1,33.54160551880087,1
954,49,182,3,1,22.58595660760977,0
955,34,37,2,0,21.5536386752413,1
956,46,192,2,1,24.610775377170114,1
957,38,83,0,0,19.01456659073983,1
958,39,52,1,0,15.697562665651384,0
959,40,6,4,0,22.657481933624382,1
960,39,245,1,1,22.993541903433883,0
961,41,140,0,1,18.984735554466578,1
962,48,139,4,0,17.398896450255055,1
963,36,302,1,1,21.543630697973505,1
964,42,200,3,1,27.082292858569833,0
965,34,267,2,0,17.62580812734309,0
966,49,10,1,0,14.033676916171984,0
967,28,285,0,1,17.418158615437815,1
968,53,335,0,0,12.678265142406195,1
969,34,125,2,0,20.232637268005526,0
970,20,109,3,0,13.154357408617948,0
971,36,98,1,0,13.340259194556689,1
972,28,65,3,1,25.68592656260726,1
973,43,6,1,0,14.291774500589156,1
974,28,45,2,1,22.757229657498982,1
975,30,180,6,1,31.219617301327244,1
976,18,347,2,1,25.947350122436468,1
977,30,34,4,0,21.480657162901064,1
978,18,313,2,1,21.92190430411694,1
979,19,112,1,1,18.076363759068805,0
980,42,167,2,0,14.40482406307988,0
981,42,18,1,0,9.29502514484476,1
982,39,160,2,0,28.782697287257953,1
983,25,287,2,0,28.440203454717512,1
984,34,256,0,0,16.178027920055435,0
985,34,292,1,0,10.268301389863474,1
986,23,110,0,1,22.24910140122703,1
987,50,349,3,1,15.884699577458417,0
988,43,152,2,0,24.46983278524979,0
989,32,10,1,1,17.397637102888837,0
990,35,356,5,1,32.95714858642584,1
991,37,88,3,0,23.913390598515143,0
992,18,59,2,0,25.699373678136027,1
993,32,357,4,0,30.258743747629815,1
994,28,150,2,1,26.20835313969654,1
995,24,78,3,0,13.404754839439466,0
996,32,2,1,1,20.058798554008533,0
997,52,342,1,1,21.12909502856691,1
998,41,24,1,1,20.72105187904714,0
999,29,146,2,1,18.527906502001102,0
1000,40,274,3,0,23.099413131408728,1
1001,48,181,0,1,21.33971994793632,1
1002,44,63,0,1,15.449651747699138,1
1003,35,356,2,1,22.316906314422596,1
1004,28,116,0,1,20.633252834694094,1
1005,41,311,0,0,23.41063444295575,0
1006,38,269,0,1,19.032239305589624,1
1007,43,271,1,1,22.097338493067337,0
1008,41,308,2,1,19.367841936081298,0
1009,45,90,1,1,21.805074949785432,1
1010,29,117,0,0,16.294746049286402,1
1011,48,107,0,1,14.256368595466585,1
1012,36,168,2,1,25.281472116707036,1
1013,55,123,3,1,30.445429909086933,1
1014,28,229,0,0,20.754135875898267,0
1015,52,9,3,0,25.838366951346394,0
1016,36,15,4,0,19.67112583998238,0
1017,28,119,2,1,22.495557364092438,1
1018,30,89,1,0,18.941085203569084,1
1019,31,191,2,1,25.90714355942467,1
1020,39,106,4,0,29.678447651721378,1
1021,40,177,3,0,22.381193224091902,0
1022,29,167,1,1,21.656408133298797,1
1023,34,31,1,0,22.42518055219587,0
1024,56,90,2,0,14.566792700075466,1
1025,52,223,1,0,19.244322634199023,1
1026,39,175,1,1,12.635528874453986,1
1027,35,301,3,0,9.034208043776793,0
1028,36,15,3,0,14.638456767090275,0
1029,41,327,1,1,25.469360062978225,1
1030,24,276,1,1,20.58342663318469,0
1031,32,64,3,0,19.555985490742746,0
1032,18,330,0,1,13.26547434720831,0
1033,38,261,0,1,15.70564892498682,1
1034,41,238,1,0,9.972361416006626,0
1035,30,109,0,1,21.636983230046262,0
1036,50,137,4,0,29.62059173001122,0
1037,22,176,6,1,27.968869411649102,0
1038,20,287,3,0,22.28299170736825,1
1039,37,239,1,0,16.367226768223464,1
1040,45,323,1,1,20.238917194256388,0
1041,51,171,7,1,23.75023717340401,0
1042,30,242,1,1,21.900553715300056,0
1043,45,255,3,0,13.050867115439804,0
1044,34,29,1,1,14.994208884595503,0
1045,33,174,1,0,13.895434230885911,1
1046,43,224,0,1,12.774721036269765,0
1047,41,92,1,1,12.279655342445507,0
1048,19,26,1,0,21.31852519959073,0
1049,49,86,2,0,14.871089261554697,0
1050,48,344,1,1,14.018511096951407,1
1051,28,109,0,1,17.468918476201345,0
1052,38,173,2,1,23.160653051389726,1
1053,39,321,2,0,25.667105612495966,1
1054,37,40,2,0,12.86349315127661,1
1055,29,87,3,0,24.862784595242207,0
1056,28,322,0,1,15.208236043727046,1
1057,34,298,1,0,18.83023891587144,0
1058,46,118,1,1,22.63133781227494,0
1059,40,11,3,1,33.962551458655994,0
1060,31,199,3,0,19.883324043776724,1
1061,42,182,3,0,19.594482564443165,1
1062,18,205,3,0,33.5613097377037,0
1063,46,129,1,0,15.028544701818422,0
1064,18,361,3,0,24.432239616878604,1
1065,31,27,1,1,24.487317203883787,0
1066,23,61,2,0,18.169489601140643,1
1067,22,123,2,0,22.649057715597703,1
1068,46,128,2,1,20.35596664187917,0
1069,30,357,4,0,28.72140877881328,1
1070,38,347,2,1,31.88889701492068,0
1071,34,232,1,1,12.93181133491216,0
1072,39,142,2,1,14.00676791997715,0
1073,35,114,2,0,22.095450656498898,1
1074,22,29,1,0,11.093547806039314,0
1075,44,148,3,0,21.238269406408655,1
1076,30,37,2,0,29.934471825047304,0
1077,19,150,0,1,19.231528250599748,0
1078,30,128,3,0,21.10780082261198,1
1079,50,183,2,1,10.302241209680027,1
1080,43,314,2,1,25.948729022346903,0
1081,31,268,3,0,21.36454391231535,1
1082,31,226,5,1,38.05359580452778,1
1083,31,26,2,1,20.168968113086237,0
1084,55,100,4,0,24.03438508297355,0
1085,38,356,1,0,18.08297765881841,1
1086,39,240,2,0,15.708348427498644,0
1087,45,118,1,0,17.66227279716721,0
1088,37,274,0,0,18.947950583265765,1
1089,32,189,4,1,26.789348186479916,1
1090,33,25,4,1,27.204988584344527,0
1091,34,76,0,0,11.877531844062513,0
1092,34,278,2,1,22.278931607912405,1
1093,42,203,2,0,15.291920188349984,0
1094,35,266,1,1,22.36587681449777,0
1095,42,356,4,1,22.77650611476212,1
1096,34,125,0,1,13.686552514896348,0
1097,35,320,2,0,19.931197394065507,0
1098,18,338,1,0,21.55355960157666,0
1099,44,249,1,1,11.813943587308815,1
1100,38,244,3,1,19.734189159238646,1
1101,44,108,3,1,26.19278649324489,0
1102,18,311,3,0,18.336285288623554,1
1103,55,139,3,0,19.8177532511504,0
1104,33,16,2,1,27.95469328500686,1
1105,46,153,2,1,17.826603174386722,0
1106,24,311,0,0,11.485153896334506,1
1107,41,194,4,1,22.149170322942997,0
1108,24,174,3,1,22.57107904342045,1
1109,28,139,3,0,21.69071546692171,0
1110,54,198,1,0,17.358190804432546,1
1111,33,123,3,0,19.87518296412762,1
1112,37,156,2,0,17.344953645415067,0
1113,43,172,4,1,33.30071674348759,0
1114,39,335,2,0,16.722152805002995,1
1115,36,311,2,0,17.747114708295282,1
1116,38,335,0,0,17.707626839884146,1
1117,59,100,1,1,13.610339173079206,1
1118,34,245,2,1,25.37969594323308,0
1119,37,273,2,1,24.842120674198533,0
1120,45,40,3,1,24.509570108797345,1
1121,46,198,2,0,28.673111314959264,1
1122,46,305,0,1,14.737278654593176,0
1123,41,75,2,1,31.075358896993652,1
1124,23,165,3,1,17.447240099056305,0
1125,51,238,4,1,20.598452453158945,1
1126,23,309,6,0,23.567765895455516,1
1127,38,328,2,0,18.53583857554248,0
1128,27,209,1,1,17.005070557341615,1
1129,34,65,3,0,25.035392584242082,0
1130,38,286,2,0,18.103659715014786,0
1131,38,212,1,0,21.087028797312065,0
1132,39,279,3,1,27.882056661141835,0
1133,51,250,1,1,16.137719791089506,0
1134,39,245,1,1,14.476110082063837,1
1135,32,31,2,1,26.762828694251198,0
1136,44,197,2,0,25.501143842385968,0
1137,46,180,3,0,15.895374349167433,1
1138,22,311,2,1,25.92951416144539,0
1139,40,303,2,0,11.248564674103697,0
1140,42,100,1,0,16.69997718996007,0
1141,32,17,1,0,15.867117237877165,0
1142,48,47,1,0,18.18470536239818,0
1143,33,119,2,1,18.598010281043937,1
1144,36,56,3,0,19.301700122291447,0
1145,33,47,2,0,19.308670702165145,0
1146,35,219,0,1,10.341026959123571,0
1147,24,74,1,1,31.002460548664992,0
1148,20,28,1,0,23.14576082610183,0
1149,50,56,2,0,15.725119791767835,0
1150,26,66,0,0,11.35103545266944,0
1151,25,251,0,1,16.448518212022876,0
1152,18,327,2,1,27.57292667390038,0
1153,28,136,0,1,27.03662044172141,1
1154,21,292,0,0,12.519614975706478,1
1155,51,321,4,1,19.980350020714905,1
1156,45,31,1,0,16.468094352226657,0
1157,28,181,4,1,19.59602148702082,0
1158,57,344,3,1,28.757601577606827,1
1159,44,208,0,0,12.096596127801519,1
1160,31,209,1,0,15.72904239423319,1
1161,18,179,1,1,14.303782080572754,1
1162,57,139,2,1,5.98103996987518,1
1163,21,153,4,1,29.200446063389236,0
1164,18,356,2,0,19.373693075976217,0
1165,45,180,2,1,16.07479543936354,0
1166,59,77,2,0,16.40654677472787,0
1167,48,357,2,0,12.7668318325342,1
1168,40,324,0,1,14.025330719452096,0
1169,40,191,2,0,14.20112545435899,1
1170,43,117,1,1,27.352955403132263,1
1171,42,4,3,1,22.47510705225636,1
1172,37,8,0,1,14.809838706032709,0
1173,36,175,2,0,24.04675947025737,1
1174,34,60,1,1,27.26281921301868,1
1175,27,112,2,0,19.86729866503997,1
1176,32,364,1,0,18.728486139917145,1
1177,18,78,3,0,23.66312583913831,1
1178,34,196,6,0,30.561636276762243,1
1179,25,164,2,0,22.9182297094708,1
1180,23,215,3,1,25.294579492482047,1
1181,36,166,0,1,15.745846579576783,1
1182,48,276,1,0,8.90001171772733,0
1183,44,350,3,1,18.460961426266188,1
1184,19,95,1,0,18.69079074290524,1
1185,25,178,4,1,30.8246612373845,1
1186,44,130,3,0,19.15145917773775,1
1187,25,80,2,1,33.65675479043014,0
1188,32,267,1,1,20.184986834688743,1
1189,40,230,1,0,21.581541165622863,1
1190,25,90,1,0,23.27782428808616,1
1191,36,342,6,1,27.248876745162637,0
1192,21,122,4,1,29.045937059801336,1
1193,28,241,2,0,19.08354656422235,1
1194,38,133,1,1,12.954313332905572,1
1195,19,46,3,1,25.82990394051386,1
1196,39,325,0,1,11.133985541644737,0
1197,34,39,0,0,21.143616492703316,0
1198,40,56,1,0,1.0,0
1199,37,264,1,1,17.79242323886035,0
1200,48,9,2,0,18.32693544298826,0
1201,36,156,1,1,19.554694748817,0
1202,30,216,2,1,26.47919623742126,0
1203,36,40,3,1,20.296841052789848,0
1204,40,319,1,1,17.371095283037807,0
1205,35,332,3,1,26.001299936292074,1
1206,35,52,2,1,26.07596617150833,0
1207,27,311,1,0,12.855788062887388,0
1208,28,251,1,0,23.617679867366405,0
1209,20,332,2,1,24.086499245714606,1
1210,52,290,2,0,15.932252363890536,1
1211,22,55,6,1,32.69439227712431,1
1212,28,361,0,1,22.21155161800658,1
1213,27,230,2,1,23.565280703605584,0
1214,43,287,1,1,21.299649430101223,0
1215,32,47,1,0,12.995230022326618,0
1216,47,128,1,0,17.219524597597843,0
1217,28,192,0,0,6.690262027574487,0
1218,37,29,1,0,15.487625579810597,1
1219,26,315,1,0,18.41431721567055,1
1220,56,222,4,1,16.91398569640753,1
1221,23,5,7,0,40.17097595399421,0
1222,38,8,0,1,17.980853910059302,1
1223,41,50,6,1,23.850202669200286,1
1224,39,62,4,0,11.113272691880809,0
1225,33,347,3,0,15.742134706548388,1
1226,33,13,4,0,29.72578985909178,0
1227,35,297,4,1,28.937159533076713,1
1228,33,147,1,1,15.882539475524808,0
1229,44,216,2,1,19.065037581698,1
1230,57,246,4,0,29.03844175962574,1
1231,29,52,2,0,18.255464935872464,1
1232,21,241,0,0,13.225768975977275,1
1233,34,349,1,0,19.706708457842986,1
1234,60,285,3,1,22.72195290982912,0
